"Analista",""
"Fecha de inicio","16/11/2025 11:27 p. m.  GMT: 17/11/2025 06:27 a. m."
"Hoja de trabajo","LC005807"
"Comentario",""
"Métodos","Au"

"Método: Au ACIDO (Llama)"

"17/11/2025","01:24:56 a. m.","PATRON",0.8854,"","mg/L",0.4
"17/11/2025","01:25:14 a. m.","BLANCO",0.0071,"","mg/L",34.4
"17/11/2025","01:25:38 a. m.","REAGENT BLANK",0.0000,"","mg/L",">100"
"17/11/2025","01:25:58 a. m.","LC005807-001",0.3163,"","mg/L",11.6
"17/11/2025","01:26:16 a. m.","LC005807-002",0.0114,"","mg/L",15.3
"17/11/2025","01:26:32 a. m.","LC005807-003",0.5422,"","mg/L",7.4
"17/11/2025","01:26:52 a. m.","LC005807-004",0.9314,"","mg/L",8.8
"17/11/2025","01:27:08 a. m.","LC005807-005",0.2644,"","mg/L",7.1
"17/11/2025","01:27:24 a. m.","LC005807-006",0.3604,"","mg/L",7.0
"17/11/2025","01:27:38 a. m.","PATRON",0.8770,"","mg/L",1.3
"17/11/2025","01:28:00 a. m.","LC005807-007",0.1536,"","mg/L",5.6
"17/11/2025","01:28:16 a. m.","LC005807-008",0.5467,"","mg/L",7.5
"17/11/2025","01:28:30 a. m.","LC005807-009",0.5395,"","mg/L",3.1
"17/11/2025","01:28:46 a. m.","LC005807-010",0.2997,"","mg/L",2.1
"17/11/2025","01:37:22 a. m.","PATRON",0.8901,"","mg/L",1.3
"17/11/2025","01:37:48 a. m.","LC005807-011",0.0154,"","mg/L",52.0
"17/11/2025","01:38:34 a. m.","LC005807-012",0.0141,"","mg/L",13.3
"17/11/2025","01:38:48 a. m.","LC005807-013",0.0004,"","mg/L",">100"
"17/11/2025","01:39:04 a. m.","LC005807-014",0.9302,"","mg/L",1.8
"17/11/2025","01:39:36 a. m.","LC005807-015",0.0985,"","mg/L",7.9
"17/11/2025","01:39:52 a. m.","LC005807-016",0.1400,"","mg/L",8.8
"17/11/2025","01:40:08 a. m.","LC005807-017",0.4633,"","mg/L",0.9
"17/11/2025","01:40:22 a. m.","PATRON",0.9008,"","mg/L",0.9
"17/11/2025","01:40:40 a. m.","BLANCO",0.0055,"","mg/L",">100"
"17/11/2025","01:40:54 a. m.","REAGENT BLANK",0.0000,"","mg/L",">100"
"17/11/2025","01:40:54 a. m.","LC005797-020","","","mg/L",""
