Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,1.045
Comp. Cola Columna,Untitled 000,0.606
Barren,Untitled 000,0.633
Cabeza puntual retorno,Untitled 000,1.024
Columna #1,Untitled 000,0.914
Columna #2,Untitled 000,0.84
Columna #3,Untitled 000,0.711
Columna #4,Untitled 000,0.659
Columna #5,Untitled 000,0.554
Celda # 11-A,Untitled 000,0.622
Celda # 11-B,Untitled 000,0.209
Celda # 11-C,Untitled 000,0.04
Celda #5-9,Untitled 000,1.544
Celda #(F1+F2),Untitled 000,0.621
NE Tubo 1,Untitled 000,0.038
NE Tubo 2,Untitled 000,0.068
NE Tubo 4,Untitled 000,0.117
NE Tubo 5,Untitled 000,0.043
NE Tubo 6,Untitled 000,0.14
NE Tubo 7,Untitled 000,0.789
Puntual Noroeste,Untitled 000,0.523
Barren Patios,Untitled 000,0.639
Tubo 3,Untitled 000,0.89
Especial 1,Untitled 000,3.587
Especial 2,Untitled 000,0.503
Especial 3,Untitled 000,0.43
Especial 4,Untitled 000,0.643
Especial 5,Untitled 000,1.158
