"Analista",""
"Fecha de inicio","08/11/2025 01:00 a. m.  GMT: 08/11/2025 08:00 a. m."
"Hoja de trabajo","LC005735_24"
"Comentario",""
"Métodos","Au,Au"

"Método: Au (Llama)"

"08/11/2025","01:24:08 a. m.","REAGENT BLANK",0.0000,"","mg/L",15.3
"08/11/2025","01:24:32 a. m.","LC005735-001",0.6095,"","mg/L",0.2
"08/11/2025","01:24:44 a. m.","LC005735-002",0.4763,"","mg/L",0.3
"08/11/2025","01:24:58 a. m.","LC005735-003",0.4460,"","mg/L",0.0
"08/11/2025","01:25:10 a. m.","LC005735-004",0.1744,"","mg/L",0.5
"08/11/2025","01:27:58 a. m.","PATRON",0.8891,"","mg/L",0.4
"08/11/2025","01:28:10 a. m.","BLANCO",0.0061,"","mg/L",39.9
"08/11/2025","01:28:22 a. m.","LC005735-005",0.0049,"","mg/L",13.3
"08/11/2025","01:28:50 a. m.","LC005735-006",0.2603,"","mg/L",0.8
"08/11/2025","01:29:04 a. m.","PATRON",0.8873,"","mg/L",0.2
"08/11/2025","01:29:18 a. m.","LC005735-007",0.1780,"","mg/L",0.5
"08/11/2025","01:29:32 a. m.","LC005735-008",0.4120,"","mg/L",0.6
"08/11/2025","01:29:44 a. m.","LC005735-009",0.3575,"","mg/L",0.2
"08/11/2025","01:29:58 a. m.","LC005735-010",0.1316,"","mg/L",1.7
"08/11/2025","01:30:10 a. m.","LC005735-011",0.1281,"","mg/L",0.6
"08/11/2025","01:30:24 a. m.","LC005735-012",0.0120,"","mg/L",8.0
"08/11/2025","01:30:36 a. m.","PATRON",0.8999,"","mg/L",0.3
"08/11/2025","01:30:48 a. m.","LC005735-013",0.5886,"","mg/L",0.4
"08/11/2025","01:31:00 a. m.","LC005735-014",0.0748,"","mg/L",0.5
"08/11/2025","01:31:16 a. m.","LC005735-015",0.2047,"","mg/L",0.2
"08/11/2025","01:31:30 a. m.","LC005735-016",0.0122,"","mg/L",0.9
"08/11/2025","01:31:38 a. m.","LC005735-017","OVER","R","mg/L",0.0
"08/11/2025","01:31:52 a. m.","LC005735-018",1.1293,"","mg/L",0.3
"08/11/2025","01:32:04 a. m.","PATRON",0.8768,"","mg/L",1.1
"08/11/2025","01:32:18 a. m.","LC005735-019",0.3747,"","mg/L",0.7
"08/11/2025","01:32:30 a. m.","LC005735-020",0.1521,"","mg/L",0.3
"08/11/2025","01:32:42 a. m.","LC005735-021",0.5661,"","mg/L",0.3
"08/11/2025","01:32:54 a. m.","LC005735-022",0.2520,"","mg/L",0.4
"08/11/2025","01:33:08 a. m.","LC005735-023",0.2167,"","mg/L",0.5
"08/11/2025","01:33:22 a. m.","LC005735-024",0.4413,"","mg/L",0.2
"08/11/2025","01:33:36 a. m.","PATRON",0.8773,"","mg/L",0.6
"08/11/2025","01:33:46 a. m.","PATRON",0.8801,"","mg/L",0.8
"08/11/2025","01:34:06 a. m.","REAGENT BLANK",0.0000,"","mg/L",5.0
"08/11/2025","01:34:34 a. m.","BLANCO",0.0053,"","mg/L",77.5
"08/11/2025","01:34:34 a. m.","1","","","mg/L",""

"Método: Au AU ALTO (Llama)"


"08/11/2025","01:38:08 a. m.","LC005735-017",2.6177,"","mg/L",0.2
