Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Au 242.80,0.107
Barren,Au 242.80,0.003
Cabeza puntual retorno,Au 242.80,0.105
Celda # 11-A,Au 242.80,0.001
Celda # 11-B,Au 242.80,0.002
Celda # 11-C,Au 242.80,0.002
Celda # 6-F2,Au 242.80,0.028
Celda #5-9,Au 242.80,0.076
Celda #(F1+F2),Au 242.80,0.119
NE Tubo 1,Au 242.80,0.001
NE Tubo 2,Au 242.80,0.085
NE Tubo 4,Au 242.80,0.086
NE Tubo 5,Au 242.80,0.227
NE Tubo 6,Au 242.80,0.196
NE Tubo 7,Au 242.80,0.037
Puntual Noroeste,Au 242.80,0.116
Barren Patios,Au 242.80,0.002
Tubo 3,Au 242.80,0.105
Especial 1,Au 242.80,0.045
Especial 2,Au 242.80,0.08
Especial 3,Au 242.80,0.032
Especial 4,Au 242.80,0.103
Especial 5,Au 242.80,0.084
Especial 6,Au 242.80,0.002
Comp. Cola Columna,Au 242.80,0.004
