Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.145
Cabeza puntual retorno,Au 242.80,0.147
Celda # 11-A,Au 242.80,0.119
Celda #(F1+F2),Au 242.80,0.150
NE Tubo 2,Au 242.80,0.156
NE Tubo 4,Au 242.80,0.128
NE Tubo 5,Au 242.80,0.119
NE Tubo 6,Au 242.80,0.196
NE Tubo 7,Au 242.80,0.052
Puntual Noroeste,Au 242.80,0.159
Tubo 3,Au 242.80,0.207
Especial 1,Au 242.80,0.029
Especial 2,Au 242.80,0.057
Especial 3,Au 242.80,0.204
Especial 4,Au 242.80,0.175
Especial 5,Au 242.80,0.058
Comp. Cola Columna,Au 242.80,0.019
Barren,Au 242.80,0.020
Celda # 11-B,Au 242.80,0.023
Celda # 11-C,Au 242.80,0.013
NE Tubo 1,Au 242.80,0.007
Celda # 6-F2,Au 242.80,0.035
Barren Patios,Au 242.80,0.026
Celda #5-9,Au 242.80,0.024
