Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.103
Cabeza puntual retorno,Au 242.80,0.105
Celda # 6-F2,Au 242.80,0.004
Celda #5-9,Au 242.80,0.072
Celda #(F1+F2),Au 242.80,0.118
NE Tubo 2,Au 242.80,0.072
NE Tubo 4,Au 242.80,0.089
NE Tubo 5,Au 242.80,0.24
NE Tubo 6,Au 242.80,0.136
NE Tubo 7,Au 242.80,0.244
Puntual Noroeste,Au 242.80,0.116
Tubo 3,Au 242.80,0.116
Especial 1,Au 242.80,0.023
Especial 2,Au 242.80,0.07
Especial 3,Au 242.80,0.026
Especial 4,Au 242.80,0.103
Especial 5,Au 242.80,0.077
Comp. Cola Columna,Au 242.80,0.004
Barren,Au 242.80,0.005
Celda # 11-A,Au 242.80,0.005
Celda # 11-B,Au 242.80,0.002
Celda # 11-C,Au 242.80,0.001
NE Tubo 1,Au 242.80,0.001
Barren Patios,Au 242.80,0.005
