Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,1.078
Comp. Cola Columna,Untitled 000,0.669
Barren,Untitled 000,0.723
Cabeza puntual retorno,Untitled 000,1.023
Celda # 11-A,Untitled 000,2.386
Celda # 11-B,Untitled 000,0.234
Celda # 11-C,Untitled 000,0.073
Celda #5-9,Untitled 000,0.058
Celda #(F1+F2),Untitled 000,0.945
NE Tubo 1,Untitled 000,0.09
NE Tubo 2,Untitled 000,0.872
NE Tubo 4,Untitled 000,1.534
NE Tubo 5,Untitled 000,1.089
NE Tubo 6,Untitled 000,1.395
NE Tubo 7,Untitled 000,0.6
Puntual Noroeste,Untitled 000,0.901
Barren Patios,Untitled 000,0.623
Tubo 3,Untitled 000,0.555
Especial 1,Untitled 000,0.147
Especial 2,Untitled 000,0.079
Especial 3,Untitled 000,0.385
Especial 4,Untitled 000,0.328
Especial 5,Untitled 000,0.121
Columna #1,Untitled 000,0.811
Columna #2,Untitled 000,0.865
Columna #3,Untitled 000,0.77
Columna #4,Untitled 000,0.711
Columna #5,Untitled 000,0.626
