Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.613
Comp. Cola Columna,Untitled 000,0.349
Barren,Untitled 000,0.343
Cabeza puntual retorno,Untitled 000,0.601
Celda # 11-A,Untitled 000,0.133
Celda # 11-B,Untitled 000,0.322
Celda # 11-C,Untitled 000,0.035
Celda # 6-F2,Untitled 000,1.156
Celda #5-9,Untitled 000,0.602
Celda #(F1+F2),Untitled 000,0.553
NE Tubo 1,Untitled 000,0.018
NE Tubo 2,Untitled 000,0.568
NE Tubo 4,Untitled 000,0.149
NE Tubo 5,Untitled 000,0.083
NE Tubo 6,Untitled 000,0.575
NE Tubo 7,Untitled 000,0.327
Puntual Noroeste,Untitled 000,0.362
Barren Patios,Untitled 000,0.318
Tubo 3,Untitled 000,0.419
Especial 1,Untitled 000,2.920
Especial 2,Untitled 000,0.046
Especial 3,Untitled 000,0.044
Especial 4,Untitled 000,0.052
Especial 5,Untitled 000,0.102
