Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,1.695
Comp. Cola Columna,Untitled 000,1.179
Barren,Untitled 000,1.144
Cabeza puntual retorno,Untitled 000,1.712
Celda # 11-A,Untitled 000,0.064
Celda # 11-B,Untitled 000,0.033
Celda # 11-C,Untitled 000,0.556
Celda #5-9,Untitled 000,0.133
Celda #(F1+F2),Untitled 000,1.626
NE Tubo 1,Untitled 000,0.040
NE Tubo 2,Untitled 000,0.147
NE Tubo 4,Untitled 000,3.431
NE Tubo 5,Untitled 000,1.529
NE Tubo 6,Untitled 000,0.205
NE Tubo 7,Untitled 000,1.524
Puntual Noroeste,Untitled 000,1.615
Barren Patios,Untitled 000,1.177
Tubo 3,Untitled 000,1.552
Especial 1,Untitled 000,0.058
Especial 2,Untitled 000,0.037
Especial 3,Untitled 000,0.057
Especial 4,Untitled 000,0.066
Especial 5,Untitled 000,0.048
Columna #1,Untitled 000,1.599
Columna #2,Untitled 000,1.599
Columna #3,Untitled 000,1.566
Columna #4,Untitled 000,1.462
Columna #5,Untitled 000,1.218
