"Analyst",""
"Date Started","3/28/2023 10:24 PM  GMT: 3/29/2023 5:24 AM"
"Worksheet","LC000006_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"3/28/2023","11:05:28 PM","PATRON",0.9150,"","mg/L"
"3/28/2023","11:05:48 PM","BLANCO",0.0299,"","mg/L"
"3/28/2023","11:06:00 PM","REAGENT BLANK",0.0000,"","mg/L"
"3/28/2023","11:06:26 PM","LC000006-001",0.3763,"","mg/L"
"3/28/2023","11:06:46 PM","LC000006-002",0.2069,"","mg/L"
"3/28/2023","11:06:58 PM","LC000006-003",0.4795,"","mg/L"
"3/28/2023","11:07:20 PM","LC000006-004",1.0692,"","mg/L"
"3/28/2023","11:07:46 PM","LC000006-005",0.7938,"","mg/L"
"3/28/2023","11:08:08 PM","LC000006-006",1.5807,"","mg/L"
"3/28/2023","11:08:22 PM","PATRON",0.8898,"","mg/L"
"3/28/2023","11:08:40 PM","LC000006-007",0.0424,"","mg/L"
"3/28/2023","11:08:56 PM","LC000006-008",0.2366,"","mg/L"
"3/28/2023","11:09:14 PM","LC000006-009",0.7459,"","mg/L"
"3/28/2023","11:09:36 PM","LC000006-010",0.1967,"","mg/L"
"3/28/2023","11:09:50 PM","LC000006-011",0.7895,"","mg/L"
"3/28/2023","11:10:04 PM","LC000006-012",1.2478,"","mg/L"
"3/28/2023","11:22:56 PM","PATRON",0.8786,"","mg/L"
"3/28/2023","11:23:20 PM","LC000006-013",0.5244,"","mg/L"
"3/28/2023","11:23:32 PM","LC000006-014",0.3333,"","mg/L"
"3/28/2023","11:23:46 PM","LC000006-015",0.6278,"","mg/L"
"3/28/2023","11:23:58 PM","LC000006-016",1.0773,"","mg/L"
"3/28/2023","11:24:10 PM","LC000006-017",0.4262,"","mg/L"
"3/28/2023","11:24:26 PM","LC000006-018",0.5228,"","mg/L"
"3/28/2023","11:24:46 PM","PATRON",0.8900,"","mg/L"
"3/28/2023","11:25:02 PM","LC000006-019",0.2099,"","mg/L"
"3/28/2023","11:25:14 PM","LC000006-020",0.2143,"","mg/L"
"3/28/2023","11:25:26 PM","LC000006-021",0.1796,"","mg/L"
"3/28/2023","11:25:40 PM","LC000006-022",0.2400,"","mg/L"
"3/28/2023","11:25:54 PM","LC000006-023",0.1492,"","mg/L"
"3/28/2023","11:28:16 PM","LC000006-024",0.4049,"","mg/L"
"3/28/2023","11:29:32 PM","PATRON",0.9095,"","mg/L"
"3/28/2023","11:29:32 PM","PATRON","","","mg/L"

"Method: Au ALTA (Flame)"

