Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,1.948
Comp. Cola Columna,Untitled 000,1.357
Barren,Untitled 000,1.369
Cabeza puntual retorno,Untitled 000,1.913
Celda # 11-C,Untitled 000,0.034
Celda #5-9,Untitled 000,0.587
Celda #(F1+F2),Untitled 000,2.208
NE Tubo 1,Untitled 000,0.033
NE Tubo 2,Untitled 000,1.404
NE Tubo 4,Untitled 000,2.302
NE Tubo 5,Untitled 000,1.298
NE Tubo 6,Untitled 000,2.94
NE Tubo 7,Untitled 000,0.417
Puntual Noroeste,Untitled 000,2.11
Barren Patios,Untitled 000,1.094
Tubo 3,Untitled 000,2.378
Especial 1,Untitled 000,2.385
Especial 1,Untitled 000,0.093
Especial 2,Untitled 000,0.04
Especial 3,Untitled 000,0.269
Especial 4,Untitled 000,1.28
Especial 5,Untitled 000,0.065
Especial 6,Untitled 000,0.022
Columna #1,Untitled 000,1.613
Columna #2,Untitled 000,1.486
Columna #3,Untitled 000,1.373
Columna #4,Untitled 000,1.215
Columna #5,Untitled 000,1.044
Celda # 11-A,Untitled 000,0.204
Celda # 11-B,Untitled 000,0.046
