Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.385
Cabeza puntual retorno,Untitled 000,0.380
Celda #(F1+F2),Untitled 000,0.381
Puntual Noroeste,Untitled 000,0.372
Tubo 3,Untitled 000,0.385
Comp. Cola Columna,Untitled 000,0.319
Barren,Untitled 000,0.274
Celda # 11-A,Untitled 000,0.162
Celda # 11-B,Untitled 000,0.132
Celda # 11-C,Untitled 000,0.074
Celda #5-9,Untitled 000,0.028
NE Tubo 1,Untitled 000,0.033
NE Tubo 2,Untitled 000,0.090
NE Tubo 4,Untitled 000,0.593
NE Tubo 5,Untitled 000,0.280
NE Tubo 6,Untitled 000,0.246
NE Tubo 7,Untitled 000,0.384
Barren Patios,Untitled 000,0.261
Especial 1,Untitled 000,0.039
Especial 2,Untitled 000,0.036
Especial 3,Untitled 000,0.042
Especial 4,Untitled 000,0.297
Especial 5,Untitled 000,0.034
Columna #2,Untitled 000,0.339
Columna #3,Untitled 000,0.329
Columna #4,Untitled 000,0.325
Columna #5,Untitled 000,0.263
