Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.528
Cabeza puntual retorno,Ag 328.07,0.521
Celda #(F1+F2),Ag 328.07,0.552
Puntual Noroeste,Ag 328.07,0.7
Tubo 3,Ag 328.07,0.823
NE Tubo 2,Ag 328.07,0.067
NE Tubo 4,Ag 328.07,0.723
Especial 1,Ag 328.07,0.017
Especial 2,Ag 328.07,0.043
Especial 3,Ag 328.07,0.023
Especial 4,Ag 328.07,0.031
Especial 5,Ag 328.07,0.032
Comp. Cola Columna,Ag 328.07,0.326
Barren,Ag 328.07,0.343
Barren Patios,Ag 328.07,0.338
NE Tubo 1,Ag 328.07,0.811
NE Tubo 5,Ag 328.07,0.039
NE Tubo 6,Ag 328.07,0.017
NE Tubo 7,Ag 328.07,0.952
Celda # 11-A,Ag 328.07,0.017
Celda # 11-B,Ag 328.07,0.045
Celda # 11-C,Ag 328.07,0.013
Celda # 6-F2,Ag 328.07,0.085
Celda #5-9,Ag 328.07,0.025
