"Analista",""
"Fecha de inicio","22/11/2025 03:50 a. m.  GMT: 22/11/2025 10:50 a. m."
"Hoja de trabajo","EXP000142_24"
"Comentario",""
"Métodos","Au,Au"

"Método: Au (Llama)"

"22/11/2025","04:02:40 a. m.","PATRON",0.8815,"","mg/L",0.5
"22/11/2025","04:02:54 a. m.","BLANCO",0.0040,"","mg/L",">100"
"22/11/2025","04:03:04 a. m.","REAGENT BLANK",0.0000,"","mg/L",31.1
"22/11/2025","04:03:14 a. m.","EXP000142-001",0.0937,"","mg/L",1.4
"22/11/2025","04:03:24 a. m.","EXP000142-002",0.0871,"","mg/L",1.6
"22/11/2025","04:03:34 a. m.","EXP000142-003",0.1820,"","mg/L",0.4
"22/11/2025","04:03:44 a. m.","EXP000142-004",0.0587,"","mg/L",1.4
"22/11/2025","04:03:54 a. m.","EXP000142-005",0.0623,"","mg/L",6.6
"22/11/2025","04:04:02 a. m.","EXP000142-006",0.0797,"","mg/L",3.9
"22/11/2025","04:06:16 a. m.","PATRON",0.8811,"","mg/L",0.6
"22/11/2025","04:06:28 a. m.","EXP000142-007",0.2105,"","mg/L",1.1
"22/11/2025","04:06:36 a. m.","EXP000142-008",0.1312,"","mg/L",1.0
"22/11/2025","04:06:48 a. m.","EXP000142-009",-0.0019,"","mg/L",87.0
"22/11/2025","04:06:56 a. m.","EXP000142-010",0.3552,"","mg/L",0.2
"22/11/2025","04:07:12 a. m.","EXP000142-011",0.4422,"","mg/L",0.7
"22/11/2025","04:07:22 a. m.","EXP000142-012",0.2605,"","mg/L",0.7
"22/11/2025","04:07:34 a. m.","PATRON",0.8753,"","mg/L",1.1
"22/11/2025","04:07:44 a. m.","EXP000142-013",0.1632,"","mg/L",0.6
"22/11/2025","04:07:54 a. m.","EXP000142-014",0.1251,"","mg/L",1.9
"22/11/2025","04:08:04 a. m.","EXP000142-015",0.5497,"","mg/L",0.9
"22/11/2025","04:08:14 a. m.","EXP000142-016",0.2996,"","mg/L",0.9
"22/11/2025","04:11:08 a. m.","EXP000142-017",0.4365,"","mg/L",0.3
"22/11/2025","04:11:18 a. m.","EXP000142-018",0.2518,"","mg/L",1.2
"22/11/2025","04:11:30 a. m.","PATRON",0.8935,"","mg/L",1.0
"22/11/2025","04:11:40 a. m.","EXP000142-019",0.4795,"","mg/L",0.4
"22/11/2025","04:11:52 a. m.","EXP000142-020",0.7198,"","mg/L",1.0
"22/11/2025","04:12:00 a. m.","EXP000142-021",0.0006,"","mg/L",82.2
"22/11/2025","04:12:12 a. m.","EXP000142-022",-0.0029,"","mg/L",56.4
"22/11/2025","04:12:22 a. m.","EXP000142-023",-0.0028,"","mg/L",83.3
"22/11/2025","04:12:32 a. m.","EXP000142-024",0.4465,"","mg/L",0.4
"22/11/2025","04:12:46 a. m.","PATRON",0.8855,"","mg/L",0.5
"22/11/2025","04:12:46 a. m.","PATRON","","","mg/L",""

"Método: Au AU ALTO (Llama)"

