Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.14
Cabeza puntual retorno,Au 242.80,0.136
Celda #(F1+F2),Au 242.80,0.125
Puntual Noroeste,Au 242.80,0.178
Tubo 3,Au 242.80,0.068
Comp. Cola Columna,Au 242.80,0.013
Barren,Au 242.80,0.019
Celda # 11-A,Au 242.80,0.061
Celda # 11-B,Au 242.80,0.003
Celda # 11-C,Au 242.80,0.307
Celda #5-9,Au 242.80,0.09
NE Tubo 1,Au 242.80,0.026
NE Tubo 2,Au 242.80,0.062
NE Tubo 4,Au 242.80,0.282
NE Tubo 5,Au 242.80,0.275
NE Tubo 6,Au 242.80,0.401
NE Tubo 7,Au 242.80,0.172
Barren Patios,Au 242.80,0.018
Especial 1,Au 242.80,0.039
Especial 2,Au 242.80,0.064
Especial 3,Au 242.80,0.034
Especial 4,Au 242.80,0.031
Especial 5,Au 242.80,0.064
Columna #1,Au 242.80,0.109
Columna #2,Au 242.80,0.073
Columna #3,Au 242.80,0.047
Columna #4,Au 242.80,0.035
Columna #5,Au 242.80,0.025
