"Analista","samuel"
"Fecha de inicio","10/22/2023 3:25 AM  GMT: 10/22/2023 10:25 AM"
"Hoja de trabajo","LC001451_24"
"Comentario",""
"Métodos","Au,Au"

"Método: Au (Llama)"

"10/22/2023","3:51:32 AM","PATRON",0.8909,"","mg/L"
"10/22/2023","3:51:54 AM","BLANCO",0.0097,"","mg/L"
"10/22/2023","3:52:06 AM","BLANCO REACTIVO REAG",0.0141,"","mg/L"
"10/22/2023","3:52:20 AM","LC001451-001",1.5686,"","mg/L"
"10/22/2023","3:52:30 AM","LC001451-002",0.1279,"","mg/L"
"10/22/2023","3:52:42 AM","LC001451-003",1.2673,"","mg/L"
"10/22/2023","3:52:52 AM","LC001451-004",0.7792,"","mg/L"
"10/22/2023","3:53:00 AM","LC001451-005","OVER","R","mg/L"
"10/22/2023","3:53:12 AM","LC001451-006",1.0284,"","mg/L"
"10/22/2023","3:53:32 AM","PATRON",0.8878,"","mg/L"
"10/22/2023","3:53:50 AM","LC001451-007",1.3601,"","mg/L"
"10/22/2023","3:54:08 AM","LC001451-008",0.0112,"","mg/L"
"10/22/2023","3:54:20 AM","LC001451-009",1.4850,"","mg/L"
"10/22/2023","3:54:28 AM","LC001451-010","OVER","R","mg/L"
"10/22/2023","3:54:34 AM","LC001451-011","OVER","R","mg/L"
"10/22/2023","3:54:46 AM","LC001451-012",0.9862,"","mg/L"
"10/22/2023","3:55:34 AM","PATRON",0.9127,"","mg/L"
"10/22/2023","3:55:54 AM","LC001451-013",0.1232,"","mg/L"
"10/22/2023","3:56:06 AM","LC001451-014",0.4086,"","mg/L"
"10/22/2023","3:56:12 AM","LC001451-015","OVER","R","mg/L"
"10/22/2023","3:56:24 AM","LC001451-016",0.0112,"","mg/L"
"10/22/2023","3:56:34 AM","LC001451-017",1.5118,"","mg/L"
"10/22/2023","3:56:46 AM","LC001451-018",0.6435,"","mg/L"
"10/22/2023","3:57:04 AM","PATRON",0.9016,"","mg/L"
"10/22/2023","3:57:18 AM","LC001451-019",1.3983,"","mg/L"
"10/22/2023","3:57:28 AM","LC001451-020",1.1386,"","mg/L"
"10/22/2023","3:57:40 AM","LC001451-021",1.2936,"","mg/L"
"10/22/2023","3:57:52 AM","LC001451-022",0.5505,"","mg/L"
"10/22/2023","3:58:02 AM","LC001451-023","OVER","R","mg/L"
"10/22/2023","3:58:14 AM","LC001451-024",1.2395,"","mg/L"
"10/22/2023","3:58:30 AM","PATRON",0.8986,"","mg/L"
"10/22/2023","3:58:30 AM","PATRON","","","mg/L"

"Método: Au AU ALTO (Llama)"


"10/22/2023","4:02:12 AM","LC001451-005",3.6161,"","mg/L"
"10/22/2023","4:02:24 AM","LC001451-010",4.8357,"","mg/L"
"10/22/2023","4:02:32 AM","LC001451-011",4.8289,"","mg/L"
"10/22/2023","4:02:44 AM","LC001451-015",3.2650,"","mg/L"
"10/22/2023","4:02:56 AM","LC001451-023",2.1720,"","mg/L"
"10/22/2023","4:02:56 AM","PATRON","","","mg/L"
