Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.179
Barren,Au 242.80,0.026
Cabeza puntual retorno,Au 242.80,0.175
Columna #1,Au 242.80,0.123
Columna #2,Au 242.80,0.083
Columna #3,Au 242.80,0.052
Columna #4,Au 242.80,0.025
Columna #5,Au 242.80,0.018
Celda # 11-A,Au 242.80,0.139
Celda # 11-B,Au 242.80,0.072
Celda # 11-C,Au 242.80,0.079
Celda #5-9,Au 242.80,0.038
Celda #(F1+F2),Au 242.80,0.192
NE Tubo 1,Au 242.80,0.014
NE Tubo 2,Au 242.80,0.097
NE Tubo 4,Au 242.80,0.288
NE Tubo 5,Au 242.80,0.251
NE Tubo 6,Au 242.80,0.14
NE Tubo 7,Au 242.80,0.117
Puntual Noroeste,Au 242.80,0.222
Barren Patios,Au 242.80,0.034
Tubo 3,Au 242.80,0.292
Especial 1,Au 242.80,0.037
Especial 2,Au 242.80,0.033
Especial 3,Au 242.80,0.178
Especial 4,Au 242.80,0.17
Especial 5,Au 242.80,0.023
