Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.405
Cabeza puntual retorno,Ag 328.07,0.392
Celda #(F1+F2),Ag 328.07,0.395
Puntual Noroeste,Ag 328.07,0.166
Tubo 3,Ag 328.07,0.557
NE Tubo 2,Ag 328.07,0.083
NE Tubo 4,Ag 328.07,0.066
Especial 1,Ag 328.07,0.104
Especial 2,Ag 328.07,0.361
Especial 3,Ag 328.07,0.086
Especial 4,Ag 328.07,0.049
Especial 5,Ag 328.07,0.098
Columna #1,Ag 328.07,0.41
Columna #2,Ag 328.07,0.41
Columna #3,Ag 328.07,0.407
Columna #4,Ag 328.07,0.387
Columna #5,Ag 328.07,0.359
Comp. Cola Columna,Ag 328.07,0.402
Barren,Ag 328.07,0.353
Barren Patios,Ag 328.07,0.313
NE Tubo 1,Ag 328.07,2.506
NE Tubo 5,Ag 328.07,0.032
NE Tubo 6,Ag 328.07,0.024
NE Tubo 7,Ag 328.07,0.442
Celda # 11-A,Ag 328.07,0.029
Celda # 11-B,Ag 328.07,0.028
Celda # 11-C,Ag 328.07,0.027
Celda #5-9,Ag 328.07,0.166
