Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.064
Cabeza puntual retorno,Au 242.80,0.062
Celda #(F1+F2),Au 242.80,0.071
Puntual Noroeste,Au 242.80,0.055
Tubo 3,Au 242.80,0.037
NE Tubo 2,Au 242.80,0.102
NE Tubo 4,Au 242.80,0.026
Especial 1,Au 242.80,0.017
Especial 2,Au 242.80,0.042
Especial 3,Au 242.80,0.004
Especial 4,Au 242.80,0.002
Especial 5,Au 242.80,0.014
Columna #1,Au 242.80,0.035
Columna #2,Au 242.80,0.027
Columna #3,Au 242.80,0.011
Columna #4,Au 242.80,0.007
Columna #5,Au 242.80,0.004
Comp. Cola Columna,Au 242.80,0.002
Barren,Au 242.80,0.003
Barren Patios,Au 242.80,0.006
NE Tubo 1,Au 242.80,0.285
NE Tubo 5,Au 242.80,0.027
NE Tubo 6,Au 242.80,0.036
NE Tubo 7,Au 242.80,0.016
Celda # 11-A,Au 242.80,0.001
Celda # 11-B,Au 242.80,0.006
Celda # 11-C,Au 242.80,0.003
Celda #5-9,Au 242.80,0.021
