Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,1.044
Comp. Cola Columna,Untitled 000,0.494
Barren,Untitled 000,0.51
Cabeza puntual retorno,Untitled 000,1.15
Celda # 11-A,Untitled 000,0.211
Celda # 11-B,Untitled 000,1.021
Celda # 11-C,Untitled 000,0.192
Celda #5-9,Untitled 000,0.796
Celda #(F1+F2),Untitled 000,1.041
NE Tubo 1,Untitled 000,0.016
NE Tubo 2,Untitled 000,0.293
NE Tubo 4,Untitled 000,0.621
NE Tubo 5,Untitled 000,0.025
NE Tubo 6,Untitled 000,0.054
NE Tubo 7,Untitled 000,0.989
Puntual Noroeste,Untitled 000,1.033
Barren Patios,Untitled 000,0.445
Tubo 3,Untitled 000,1.495
Especial 1,Untitled 000,2.82
Especial 2,Untitled 000,0.043
Especial 3,Untitled 000,0.023
Especial 4,Untitled 000,0.027
Especial 5,Untitled 000,0.054
Columna #1,Untitled 000,0.935
Columna #2,Untitled 000,0.792
Columna #3,Untitled 000,0.645
Columna #4,Untitled 000,0.509
Columna #5,Untitled 000,0.444
