Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.620
Comp. Cola Columna,Untitled 000,0.363
Barren,Untitled 000,0.297
Cabeza puntual retorno,Untitled 000,0.606
Celda # 11-A,Untitled 000,0.090
Celda # 11-B,Untitled 000,0.342
Celda # 11-C,Untitled 000,0.029
Celda # 6-F2,Untitled 000,1.188
Celda #5-9,Untitled 000,0.797
Celda #(F1+F2),Untitled 000,0.538
NE Tubo 1,Untitled 000,0.018
NE Tubo 2,Untitled 000,0.443
NE Tubo 4,Untitled 000,0.121
NE Tubo 5,Untitled 000,0.055
NE Tubo 6,Untitled 000,0.348
NE Tubo 7,Untitled 000,0.268
Puntual Noroeste,Untitled 000,0.281
Barren Patios,Untitled 000,0.213
Tubo 3,Untitled 000,0.325
Especial 1,Untitled 000,2.932
Especial 2,Untitled 000,0.035
Especial 3,Untitled 000,0.030
Especial 4,Untitled 000,0.040
Especial 5,Untitled 000,0.088
