Analista,,,,,,,,,,
Fecha de inicio,04/02/2023 01:30 a. m.  GMT: 04/02/2023 07:30 a. m.,,,,,,,,,
Hoja de trabajo,SA000239_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.5144,,mg/L,0.5,0.0159,-0.0001,0.016,0.0159,0.0159
,BLANCO,0.0102,,mg/L,>100,0.0003,0.0002,0.0005,-0.0001,0.0005
,BLANCO REACTIVO,0,,mg/L,55.1,-0.0006,0.001,-0.0003,-0.0006,-0.0009
,SA000239-001,0.0558,,mg/L,2.7,0.0074,0.0018,0.0074,0.0071,0.0075
,SA000239-002,0.0379,,mg/L,4.9,0.005,0.0018,0.0049,0.0048,0.0053
,SA000239-003,0.1772,,mg/L,0.6,0.0236,0.001,0.0235,0.0238,0.0236
,SA000239-004,0.043,,mg/L,6.8,0.0057,0.002,0.0058,0.0052,0.0059
,SA000239-005,0.227,,mg/L,2,0.0305,0.0015,0.0308,0.0308,0.0298
,PATRON,0.5003,,mg/L,2,0.0155,0.0009,0.0156,0.0151,0.0157
,SA000239-006,7.2192,,mg/L,0.8,0.1001,0.0017,0.0998,0.0995,0.1009
,SA000239-007,0.0106,,mg/L,21.6,0.0014,0.0015,0.0015,0.0016,0.0011
,SA000239-008,0.2005,,mg/L,1.4,0.0268,0.0012,0.0271,0.0264,0.0269
,SA000239-009,0.9104,,mg/L,0.4,0.1266,0.002,0.127,0.1269,0.126
,SA000239-010,1.909,,mg/L,0.5,0.2625,0.002,0.2618,0.2641,0.2617
,PATRON,0.5068,,mg/L,3.3,0.0157,0.0014,0.0159,0.0161,0.0151
,BLANCO,-0.0012,,mg/L,>100,0,0.0016,-0.0004,0.0001,0.0001
,BLANCO REACTIVO,0,,mg/L,10.2,-0.0006,0.0009,-0.0007,-0.0006,-0.0006
,SA000239-011,0.8523,,mg/L,0.6,0.1184,0.0017,0.1181,0.1179,0.1193
,SA000239-012,0.3218,,mg/L,0.9,0.0435,0.0016,0.0437,0.0437,0.043
,SA000239-013,0.4599,,mg/L,1.2,0.0628,0.0017,0.062,0.0634,0.0629
,SA000239-014,0.1981,,mg/L,1.9,0.0265,0.0016,0.026,0.0268,0.0269
,SA000239-015,0.1565,,mg/L,0.7,0.0209,0.0018,0.0208,0.021,0.0207
,PATRON,0.495,,mg/L,1.2,0.0153,0.0015,0.0152,0.0155,0.0152
,SA000239-016,0.764,,mg/L,1.1,0.106,0.0016,0.1046,0.1067,0.1065
,SA000239-017,0.0051,,mg/L,62.4,0.0007,0.0019,0.0012,0.0005,0.0004
,SA000239-018,0.3716,,mg/L,0.4,0.0504,0.0018,0.0503,0.0503,0.0506
,SA000239-019,0.3188,,mg/L,1,0.0431,0.0016,0.0436,0.0427,0.043
,SA000239-020,1.3496,,mg/L,0.4,0.1888,0.0019,0.1895,0.1881,0.1888
,PATRON,0.5024,,mg/L,2.9,0.0155,0.0014,0.0161,0.0153,0.0152
,BLANCO,0.0052,,mg/L,>100,0.0002,0.0014,0,0.0004,0
,BLANCO REACTIVO,0,,mg/L,10.1,-0.0009,0.0012,-0.001,-0.0009,-0.0008
,SA000239-021,0.3226,,mg/L,1.3,0.0435,0.0022,0.043,0.0435,0.0441
,SA000239-022,0.4412,,mg/L,0.5,0.06,0.0019,0.0597,0.0602,0.0602
,SA000239-023,0.4661,,mg/L,0.2,0.0637,0.0022,0.0638,0.0635,0.0637
,SA000239-024,0.2434,,mg/L,0.9,0.0327,0.0022,0.0326,0.0324,0.033
,SA000239-025,0.1474,,mg/L,0.5,0.0196,0.0024,0.0197,0.0195,0.0196
,PATRON,0.4953,,mg/L,3.7,0.0153,0.0019,0.016,0.0151,0.0149
,SA000239-026,0.0805,,mg/L,1.9,0.0107,0.0019,0.0105,0.0109,0.0106
,SA000239-027,0.0578,,mg/L,1.6,0.0077,0.0017,0.0078,0.0075,0.0077
,SA000239-028,0.0635,,mg/L,3.3,0.0084,0.0021,0.0082,0.0083,0.0087
,SA000239-029,0.0807,,mg/L,6.3,0.0107,0.0019,0.0102,0.0104,0.0115
,SA000239-030,0.0347,,mg/L,9.5,0.0046,0.002,0.0048,0.0041,0.0049
,PATRON,0.5057,,mg/L,4,0.0157,0.0018,0.0156,0.0151,0.0163
,BLANCO,0.0035,,mg/L,>100,0.0001,0.0019,0.0001,0,0.0002
,BLANCO REACTIVO,0,,mg/L,25.4,-0.0008,0.0011,-0.0008,-0.0011,-0.0007
,SA000239-031,0.2825,,mg/L,0.4,0.0381,0.0019,0.038,0.0382,0.0383
,SA000239-032,0.1889,,mg/L,1.1,0.0253,0.002,0.0255,0.025,0.0253
,PATRON,0.5033,,mg/L,1.7,0.0156,0.0017,0.0156,0.0153,0.0158
,BLANCO,0.005,,mg/L,>100,0.0002,0.0018,-0.0005,0.0002,0.0007
,BLANCO REACTIVO,0,,mg/L,90.8,-0.0006,0.0009,-0.0008,0,-0.0009
