Analista,,,,,,
Fecha de inicio,19/01/2026 09:56 p. m.  GMT: 20/01/2026 04:56 a. m.,,,,,
Hoja de trabajo,LC006191_24,,,,,
Comentario,,,,,,
Métodos,"Au,Au",,,,,
,,,,,,
Método: Au (Llama),,,,,,
,,,,,,
19/01/2026,10:27:54 p. m.,BLANCO,0.0004,,mg/L,>100
19/01/2026,10:28:16 p. m.,REAGENT BLANK,0,,mg/L,>100
19/01/2026,10:28:44 p. m.,PATRON,0.8772,,mg/L,0.4
19/01/2026,10:29:04 p. m.,LC006191-001,0.0163,,mg/L,10.2
19/01/2026,10:29:16 p. m.,LC006191-002,0.02,,mg/L,10.2
19/01/2026,10:29:28 p. m.,LC006191-003,0.0196,,mg/L,0.3
19/01/2026,10:29:40 p. m.,LC006191-004,0.0193,,mg/L,1.6
19/01/2026,10:29:54 p. m.,LC006191-005,0.0206,,mg/L,4.8
19/01/2026,10:30:06 p. m.,LC006191-006,0.0171,,mg/L,11
19/01/2026,10:34:52 p. m.,LC006191-007,0.0092,,mg/L,9.4
19/01/2026,10:35:04 p. m.,LC006191-008,0.0371,,mg/L,7.8
19/01/2026,10:35:16 p. m.,LC006191-009,0.1975,,mg/L,0.5
19/01/2026,10:35:28 p. m.,LC006191-010,0.0174,,mg/L,9.3
19/01/2026,10:36:04 p. m.,PATRON,0.8794,,mg/L,1.6
19/01/2026,10:36:18 p. m.,LC006191-013,0.0535,,mg/L,2.3
19/01/2026,10:36:32 p. m.,LC006191-014,0.0651,,mg/L,1.7
19/01/2026,10:36:44 p. m.,LC006191-015,-0.001,,mg/L,>100
19/01/2026,10:36:56 p. m.,LC006191-016,0.0334,,mg/L,3.1
19/01/2026,10:37:08 p. m.,LC006191-017,0.1926,,mg/L,0.6
19/01/2026,10:37:22 p. m.,LC006191-018,0.0794,,mg/L,1.9
19/01/2026,10:40:08 p. m.,LC006191-011,0.0322,,mg/L,3.5
19/01/2026,10:40:22 p. m.,LC006191-012,0.0022,,mg/L,>100
19/01/2026,10:41:50 p. m.,LC006191-019,0.2413,,mg/L,1.2
19/01/2026,10:42:06 p. m.,LC006191-020,0.5435,,mg/L,1.1
19/01/2026,10:42:18 p. m.,LC006191-021,0.0689,,mg/L,1.9
19/01/2026,10:42:30 p. m.,LC006191-022,0.1148,,mg/L,1.7
19/01/2026,10:43:44 p. m.,PATRON,0.9169,,mg/L,0.6
19/01/2026,10:44:06 p. m.,PATRON,0.9064,,mg/L,0.7
,,,,,,
Método: Au AU ALTO (Llama),,,,,,
