Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.545
Comp. Cola Columna,Untitled 000,0.354
Barren,Untitled 000,0.381
Cabeza puntual retorno,Untitled 000,0.541
Celda # 11-A,Untitled 000,0.256
Celda # 11-B,Untitled 000,0.29
Celda # 11-C,Untitled 000,0.042
Celda #5-9,Untitled 000,0.155
Celda #(F1+F2),Untitled 000,0.443
NE Tubo 1,Untitled 000,0.023
NE Tubo 2,Untitled 000,0.454
NE Tubo 4,Untitled 000,0.142
NE Tubo 5,Untitled 000,0.087
NE Tubo 6,Untitled 000,0.583
NE Tubo 7,Untitled 000,0.301
Puntual Noroeste,Untitled 000,0.282
Barren Patios,Untitled 000,0.249
Tubo 3,Untitled 000,0.341
Especial 1,Untitled 000,0.23
Especial 2,Untitled 000,0.333
Especial 3,Untitled 000,0.032
Especial 4,Untitled 000,0.03
Especial 5,Untitled 000,0.095
Especial 6,Untitled 000,0.358
Columna #1,Untitled 000,0.393
Columna #2,Untitled 000,0.35
Columna #3,Untitled 000,0.327
Columna #4,Untitled 000,0.274
Columna #5,Untitled 000,0.254
