Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.351
Cabeza puntual retorno,Untitled 000,0.328
Celda #(F1+F2),Untitled 000,0.344
Puntual Noroeste,Untitled 000,0.346
Tubo 3,Untitled 000,0.408
Comp. Cola Columna,Untitled 000,0.237
Barren,Untitled 000,0.391
Celda # 11-A,Untitled 000,0.406
Celda # 11-B,Untitled 000,0.163
Celda # 11-C,Untitled 000,0.031
Celda #5-9,Untitled 000,0.240
NE Tubo 1,Untitled 000,0.033
NE Tubo 2,Untitled 000,0.135
NE Tubo 4,Untitled 000,0.142
NE Tubo 5,Untitled 000,0.063
NE Tubo 6,Untitled 000,0.033
NE Tubo 7,Untitled 000,0.202
Barren Patios,Untitled 000,0.249
Especial 1,Untitled 000,0.305
Especial 2,Untitled 000,0.135
Especial 3,Untitled 000,0.070
Especial 4,Untitled 000,0.055
Especial 5,Untitled 000,0.150
Columna #1,Untitled 000,0.373
Columna #2,Untitled 000,0.360
Columna #3,Untitled 000,0.317
Columna #4,Untitled 000,0.274
Columna #5,Untitled 000,0.225
