Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.112
Cabeza puntual retorno,Au 242.80,0.112
Celda #(F1+F2),Au 242.80,0.113
Puntual Noroeste,Au 242.80,0.136
Tubo 3,Au 242.80,0.067
Comp. Cola Columna,Au 242.80,0.01
Barren,Au 242.80,0.009
Celda # 11-A,Au 242.80,0.129
Celda # 11-B,Au 242.80,0.004
Celda # 11-C,Au 242.80,0.148
Celda # 6-F2,Au 242.80,0.026
Celda #5-9,Au 242.80,0.047
NE Tubo 1,Au 242.80,0.001
NE Tubo 2,Au 242.80,0.096
NE Tubo 4,Au 242.80,0.182
NE Tubo 5,Au 242.80,0.209
NE Tubo 6,Au 242.80,0.362
NE Tubo 7,Au 242.80,0.092
Barren Patios,Au 242.80,0.007
Especial 1,Au 242.80,0.036
Especial 2,Au 242.80,0.037
Especial 3,Au 242.80,0.019
Especial 4,Au 242.80,0.007
Especial 5,Au 242.80,0.041
