Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.345
Cabeza puntual retorno,Untitled 000,0.328
Celda #(F1+F2),Untitled 000,0.406
Puntual Noroeste,Untitled 000,0.375
Tubo 3,Untitled 000,0.853
Comp. Cola Columna,Untitled 000,0.180
Barren,Untitled 000,0.198
Celda # 11-A,Untitled 000,0.029
Celda # 11-B,Untitled 000,0.047
Celda # 11-C,Untitled 000,0.024
Celda #5-9,Untitled 000,0.194
NE Tubo 1,Untitled 000,0.023
NE Tubo 2,Untitled 000,0.100
NE Tubo 4,Untitled 000,0.026
NE Tubo 5,Untitled 000,0.016
NE Tubo 6,Untitled 000,0.017
NE Tubo 7,Untitled 000,0.081
Barren Patios,Untitled 000,0.194
Especial 1,Untitled 000,0.563
Especial 2,Untitled 000,0.215
Especial 3,Untitled 000,0.030
Especial 4,Untitled 000,0.026
Especial 5,Untitled 000,0.362
Columna #1,Untitled 000,0.320
Columna #2,Untitled 000,0.304
Columna #3,Untitled 000,0.283
Columna #4,Untitled 000,0.228
Columna #5,Untitled 000,0.204
