Sample ID,Analyte Name,Reported Conc (Samp)
Celda #(F1+F2),Au 242.80,0.156
Puntual Noroeste,Au 242.80,0.159
Barren Patios,Au 242.80,0.03
Tubo 3,Au 242.80,0.159
Barren,Au 242.80,0.026
Celda # 11-A,Au 242.80,0.039
Celda # 11-B,Au 242.80,0.125
Celda # 11-C,Au 242.80,0.067
Celda # 6-F2,Au 242.80,0.078
Celda #5-9,Au 242.80,0.028
NE Tubo 1,Au 242.80,0.001
NE Tubo 2,Au 242.80,0.151
NE Tubo 4,Au 242.80,0.07
NE Tubo 5,Au 242.80,0.043
NE Tubo 6,Au 242.80,0.064
NE Tubo 7,Au 242.80,0.234
Especial 1,Au 242.80,0.08
Especial 2,Au 242.80,0.088
Especial 3,Au 242.80,0.012
Especial 4,Au 242.80,0.008
Especial 5,Au 242.80,0.061
Comp. Cabeza Columna,Au 242.80,0.149
Cabeza puntual retorno,Au 242.80,0.148
Comp. Cola Columna,Au 242.80,0.016
