Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.394
Cabeza puntual retorno,Untitled 000,0.393
Celda #(F1+F2),Untitled 000,0.443
Puntual Noroeste,Untitled 000,0.399
Tubo 3,Untitled 000,0.926
Comp. Cola Columna,Untitled 000,0.239
Barren,Untitled 000,0.269
Celda # 11-A,Untitled 000,0.039
Celda # 11-B,Untitled 000,0.054
Celda # 11-C,Untitled 000,0.024
Celda # 6-F2,Untitled 000,0.345
Celda #5-9,Untitled 000,0.195
NE Tubo 1,Untitled 000,0.025
NE Tubo 2,Untitled 000,0.097
NE Tubo 4,Untitled 000,0.032
NE Tubo 5,Untitled 000,0.021
NE Tubo 6,Untitled 000,0.029
NE Tubo 7,Untitled 000,0.094
Barren Patios,Untitled 000,0.241
Especial 1,Untitled 000,0.675
Especial 2,Untitled 000,0.118
Especial 3,Untitled 000,0.032
Especial 4,Untitled 000,0.031
Especial 5,Untitled 000,0.234
