Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.235
Cabeza puntual retorno,Untitled 000,0.227
Celda #(F1+F2),Untitled 000,0.272
Puntual Noroeste,Untitled 000,0.284
Tubo 3,Untitled 000,0.614
Comp. Cola Columna,Untitled 000,0.151
Barren,Untitled 000,0.144
Celda # 11-A,Untitled 000,0.036
Celda # 11-B,Untitled 000,0.039
Celda # 11-C,Untitled 000,0.024
Celda # 6-F2,Untitled 000,0.022
Celda #5-9,Untitled 000,0.254
NE Tubo 1,Untitled 000,0.020
NE Tubo 2,Untitled 000,0.033
NE Tubo 4,Untitled 000,0.091
NE Tubo 5,Untitled 000,0.055
NE Tubo 6,Untitled 000,0.024
NE Tubo 7,Untitled 000,0.198
Barren Patios,Untitled 000,0.122
Especial 1,Untitled 000,0.048
Especial 2,Untitled 000,0.057
Especial 3,Untitled 000,0.057
Especial 4,Untitled 000,0.055
Especial 5,Untitled 000,0.051
