"Analista",""
"Fecha de inicio","13/01/2026 04:56 a. m.  GMT: 13/01/2026 11:56 a. m."
"Hoja de trabajo","EXP000200_24"
"Comentario",""
"Métodos","Au,Au"

"Método: Au (Llama)"

"13/01/2026","05:10:18 a. m.","PATRON",0.8702,"","mg/L",0.8
"13/01/2026","05:10:30 a. m.","BLANCO",0.0110,"","mg/L",12.7
"13/01/2026","05:10:42 a. m.","REAGENT BLANK",0.0000,"","mg/L",7.1
"13/01/2026","05:10:58 a. m.","EXP000200-001",0.0424,"","mg/L",0.9
"13/01/2026","05:11:12 a. m.","EXP000200-002",0.1525,"","mg/L",1.4
"13/01/2026","05:11:24 a. m.","EXP000200-003",0.0559,"","mg/L",0.4
"13/01/2026","05:11:32 a. m.","EXP000200-004",0.0523,"","mg/L",3.2
"13/01/2026","05:11:44 a. m.","EXP000200-005",0.0059,"","mg/L",28.4
"13/01/2026","05:11:56 a. m.","EXP000200-006",0.1394,"","mg/L",0.5
"13/01/2026","05:12:58 a. m.","PATRON",0.8706,"","mg/L",1.3
"13/01/2026","05:13:12 a. m.","EXP000200-007",0.1421,"","mg/L",0.8
"13/01/2026","05:13:22 a. m.","EXP000200-008",0.2982,"","mg/L",0.3
"13/01/2026","05:13:32 a. m.","EXP000200-009",0.1866,"","mg/L",0.4
"13/01/2026","05:13:42 a. m.","EXP000200-010",0.0647,"","mg/L",1.1
"13/01/2026","05:13:50 a. m.","EXP000200-011",0.2181,"","mg/L",1.1
"13/01/2026","05:14:02 a. m.","EXP000200-012",0.4055,"","mg/L",0.7
"13/01/2026","05:14:12 a. m.","PATRON",0.8722,"","mg/L",0.6
"13/01/2026","05:14:24 a. m.","EXP000200-013",0.1146,"","mg/L",1.0
"13/01/2026","05:14:34 a. m.","EXP000200-014",0.2754,"","mg/L",0.7
"13/01/2026","05:14:42 a. m.","EXP000200-015",0.0056,"","mg/L",18.8
"13/01/2026","05:14:52 a. m.","EXP000200-016",0.3101,"","mg/L",1.3
"13/01/2026","05:15:02 a. m.","EXP000200-017",0.1514,"","mg/L",0.8
"13/01/2026","05:15:12 a. m.","EXP000200-018",0.0528,"","mg/L",1.9
"13/01/2026","05:15:24 a. m.","PATRON",0.8784,"","mg/L",0.7
"13/01/2026","05:15:36 a. m.","EXP000200-019",0.9148,"","mg/L",0.4
"13/01/2026","05:15:48 a. m.","EXP000200-020",0.2500,"","mg/L",0.5
"13/01/2026","05:15:58 a. m.","EXP000200-021",0.6973,"","mg/L",0.1
"13/01/2026","05:16:10 a. m.","EXP000200-022",0.4528,"","mg/L",0.4
"13/01/2026","05:16:18 a. m.","EXP000200-023",0.0763,"","mg/L",0.3
"13/01/2026","05:16:30 a. m.","EXP000200-024",0.0181,"","mg/L",2.7
"13/01/2026","05:16:30 a. m.","PATRON","","","mg/L",""

"Método: Au AU ALTO (Llama)"

