Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.601
Cabeza puntual retorno,Ag 328.07,0.599
Celda #(F1+F2),Ag 328.07,0.413
Puntual Noroeste,Ag 328.07,0.537
Tubo 3,Ag 328.07,0.313
Comp. Cola Columna,Ag 328.07,0.382
Barren,Ag 328.07,0.409
Celda # 11-A,Ag 328.07,1.276
Celda # 11-B,Ag 328.07,0.047
Celda # 11-C,Ag 328.07,0.804
Celda # 6-F2,Ag 328.07,0.046
Celda #5-9,Ag 328.07,5.414
NE Tubo 1,Ag 328.07,0.138
NE Tubo 2,Ag 328.07,0.034
NE Tubo 4,Ag 328.07,0.854
NE Tubo 5,Ag 328.07,1.090
NE Tubo 6,Ag 328.07,0.911
NE Tubo 7,Ag 328.07,0.827
Barren Patios,Ag 328.07,0.387
Especial 1,Ag 328.07,1.124
Especial 2,Ag 328.07,4.103
Especial 3,Ag 328.07,0.062
Especial 4,Ag 328.07,0.051
Especial 5,Ag 328.07,6.587
