Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.143
Cabeza puntual retorno,Au 242.80,0.143
Celda #(F1+F2),Au 242.80,0.154
Puntual Noroeste,Au 242.80,0.164
Tubo 3,Au 242.80,0.066
NE Tubo 2,Au 242.80,0.108
NE Tubo 4,Au 242.80,0.217
Especial 1,Au 242.80,0.026
Especial 2,Au 242.80,0.039
Especial 3,Au 242.80,0.012
Especial 4,Au 242.80,0.008
Especial 5,Au 242.80,0.04
Comp. Cola Columna,Au 242.80,0.01
Barren,Au 242.80,0.011
Barren Patios,Au 242.80,0.014
NE Tubo 1,Au 242.80,0.011
NE Tubo 5,Au 242.80,0.299
NE Tubo 6,Au 242.80,0.386
NE Tubo 7,Au 242.80,0.065
Celda # 11-A,Au 242.80,0.224
Celda # 11-B,Au 242.80,0.035
Celda # 11-C,Au 242.80,0.098
Celda # 6-F2,Au 242.80,0.025
Celda #5-9,Au 242.80,0.044
