Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.278
Comp. Cola Columna,Untitled 000,0.199
Barren,Untitled 000,0.197
Cabeza puntual retorno,Untitled 000,0.264
Celda # 11-A,Untitled 000,0.059
Celda # 11-B,Untitled 000,0.03
Celda # 11-C,Untitled 000,0.029
Celda #5-9,Untitled 000,0.098
Celda #(F1+F2),Untitled 000,0.302
NE Tubo 1,Untitled 000,0.024
NE Tubo 2,Untitled 000,0.048
NE Tubo 4,Untitled 000,0.458
NE Tubo 5,Untitled 000,0.112
NE Tubo 6,Untitled 000,0.039
NE Tubo 7,Untitled 000,0.345
Puntual Noroeste,Untitled 000,0.327
Barren Patios,Untitled 000,0.211
Tubo 3,Untitled 000,0.518
Especial 1,Untitled 000,0.029
Especial 2,Untitled 000,0.027
Especial 3,Untitled 000,0.477
Especial 4,Untitled 000,0.544
Especial 5,Untitled 000,0.036
