Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.148
Cabeza puntual retorno,Au 242.80,0.151
Celda #(F1+F2),Au 242.80,0.168
Puntual Noroeste,Au 242.80,0.193
Tubo 3,Au 242.80,0.28
NE Tubo 2,Au 242.80,0.104
NE Tubo 4,Au 242.80,0.251
Especial 1,Au 242.80,0.03
Especial 2,Au 242.80,0.04
Especial 3,Au 242.80,0.255
Especial 4,Au 242.80,0.271
Especial 5,Au 242.80,0.044
Comp. Cola Columna,Au 242.80,0.005
Barren,Au 242.80,0.012
Barren Patios,Au 242.80,0.012
NE Tubo 1,Au 242.80,0.013
NE Tubo 5,Au 242.80,0.175
NE Tubo 6,Au 242.80,0.091
NE Tubo 7,Au 242.80,0.146
Celda # 11-A,Au 242.80,0.071
Celda # 11-B,Au 242.80,0.038
Celda # 11-C,Au 242.80,0.052
Celda # 6-F2,Au 242.80,0.021
Celda #5-9,Au 242.80,0.024
