Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,1.129
Comp. Cola Columna,Untitled 000,1.031
Barren,Untitled 000,0.929
Cabeza puntual retorno,Untitled 000,1.121
Celda # 11-A,Untitled 000,0.060
Celda # 11-B,Untitled 000,0.038
Celda # 11-C,Untitled 000,0.093
Celda # 6-F2,Untitled 000,0.032
Celda #5-9,Untitled 000,0.069
Celda #(F1+F2),Untitled 000,1.113
NE Tubo 1,Untitled 000,0.043
NE Tubo 2,Untitled 000,0.294
NE Tubo 4,Untitled 000,2.493
NE Tubo 5,Untitled 000,1.428
NE Tubo 6,Untitled 000,0.156
NE Tubo 7,Untitled 000,1.130
Puntual Noroeste,Untitled 000,1.124
Barren Patios,Untitled 000,0.912
Tubo 3,Untitled 000,0.834
Especial 1,Untitled 000,0.061
Especial 2,Untitled 000,0.029
Especial 3,Untitled 000,0.062
Especial 4,Untitled 000,0.068
Especial 5,Untitled 000,0.053
