Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Au 242.80,0.101
Cabeza puntual retorno,Au 242.80,0.105
Celda #(F1+F2),Au 242.80,0.123
NE Tubo 2,Au 242.80,0.118
NE Tubo 6,Au 242.80,0.243
Puntual Noroeste,Au 242.80,0.117
Tubo 3,Au 242.80,0.14
Especial 1,Au 242.80,0.065
Especial 2,Au 242.80,0.087
Especial 3,Au 242.80,0.012
Especial 4,Au 242.80,0.018
Especial 5,Au 242.80,0.079
Especial 6,Au 242.80,0.001
Celda # 6-F2,Au 242.80,0.033
Celda #5-9,Au 242.80,0.053
NE Tubo 4,Au 242.80,0.054
NE Tubo 7,Au 242.80,0.057
NE Tubo 5,Au 242.80,0.068
Celda # 11-A,Au 242.80,0.005
Celda # 11-B,Au 242.80,0.001
Celda # 11-C,Au 242.80,0.001
Comp. Cola Columna,Au 242.80,0.004
Barren,Au 242.80,0.005
NE Tubo 1,Au 242.80,0.001
Barren Patios,Au 242.80,0.006
