"Analista",""
"Fecha de inicio","10/27/2023 5:42 PM  GMT: 10/28/2023 12:42 AM"
"Hoja de trabajo","LC001505-RCK_24"
"Comentario",""
"Métodos","Au,Au"

"Método: Au (Llama)"

"10/27/2023","5:47:06 PM","PATRON",0.8888,"","mg/L"
"10/27/2023","5:47:20 PM","BLANCO",-0.0363,"","mg/L"
"10/27/2023","5:47:34 PM","BLANCO REACTIVO REAG",-0.0305,"","mg/L"
"10/27/2023","5:47:56 PM","LC001505-001",0.0204,"","mg/L"
"10/27/2023","5:48:08 PM","LC001505-002",-0.0046,"","mg/L"
"10/27/2023","5:48:20 PM","LC001505-003",0.0247,"","mg/L"
"10/27/2023","5:48:32 PM","LC001505-004",0.0582,"","mg/L"
"10/27/2023","5:48:46 PM","LC001505-005",0.0655,"","mg/L"
"10/27/2023","5:48:58 PM","LC001505-006",0.0549,"","mg/L"
"10/27/2023","5:49:12 PM","PATRON",0.8774,"","mg/L"
"10/27/2023","5:49:28 PM","LC001505-007",0.0663,"","mg/L"
"10/27/2023","5:49:40 PM","LC001505-008",0.0003,"","mg/L"
"10/27/2023","5:49:52 PM","LC001505-009",0.0813,"","mg/L"
"10/27/2023","5:50:04 PM","LC001505-010",0.0489,"","mg/L"
"10/27/2023","5:50:16 PM","LC001505-011",0.0515,"","mg/L"
"10/27/2023","5:50:28 PM","LC001505-012",0.0828,"","mg/L"
"10/27/2023","5:53:22 PM","PATRON",0.9174,"","mg/L"
"10/27/2023","5:53:46 PM","LC001505-013",0.0948,"","mg/L"
"10/27/2023","5:53:58 PM","LC001505-014",0.1019,"","mg/L"
"10/27/2023","5:54:10 PM","LC001505-015",0.0546,"","mg/L"
"10/27/2023","5:54:22 PM","LC001505-016",0.0318,"","mg/L"
"10/27/2023","5:54:34 PM","LC001505-017",0.1119,"","mg/L"
"10/27/2023","5:54:48 PM","LC001505-018",0.0621,"","mg/L"
"10/27/2023","5:55:02 PM","PATRON",0.9069,"","mg/L"
"10/27/2023","5:55:18 PM","LC001505-019",0.1212,"","mg/L"
"10/27/2023","5:55:36 PM","LC001505-020",0.4516,"","mg/L"
"10/27/2023","5:55:52 PM","PATRON",0.8982,"","mg/L"
"10/27/2023","5:55:52 PM","BLANCO","","","mg/L"

"Método: Au AU ALTO (Llama)"

