Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.357
Cabeza puntual retorno,Untitled 000,0.352
Celda #(F1+F2),Untitled 000,0.363
Puntual Noroeste,Untitled 000,0.349
Tubo 3,Untitled 000,0.363
NE Tubo 2,Untitled 000,0.1
NE Tubo 4,Untitled 000,0.609
Especial 1,Untitled 000,0.035
Especial 2,Untitled 000,0.034
Especial 3,Untitled 000,0.043
Especial 4,Untitled 000,0.311
Especial 5,Untitled 000,0.032
Comp. Cola Columna,Untitled 000,0.287
Barren,Untitled 000,0.288
Barren Patios,Untitled 000,0.289
NE Tubo 1,Untitled 000,0.036
NE Tubo 5,Untitled 000,0.272
NE Tubo 6,Untitled 000,0.239
NE Tubo 7,Untitled 000,0.398
Celda # 11-A,Untitled 000,0.196
Celda # 11-B,Untitled 000,0.12
Celda # 11-C,Untitled 000,0.081
Celda # 6-F2,Untitled 000,0.03
Celda #5-9,Untitled 000,0.017
