Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.072
Cabeza puntual retorno,Au 242.80,0.071
Puntual Noroeste,Au 242.80,0.089
Tubo 3,Au 242.80,0.13
Comp. Cola Columna,Au 242.80,0.002
Barren,Au 242.80,0.003
Celda # 11-A,Au 242.80,0.005
Celda # 11-B,Au 242.80,0.001
Celda # 11-C,Au 242.80,0.002
Celda #5-9,Au 242.80,0.014
NE Tubo 1,Au 242.80,0.013
NE Tubo 2,Au 242.80,0.02
NE Tubo 4,Au 242.80,0.06
NE Tubo 5,Au 242.80,0.05
NE Tubo 6,Au 242.80,0.026
NE Tubo 7,Au 242.80,0.057
Barren Patios,Au 242.80,0.001
Especial 1,Au 242.80,0.051
Especial 2,Au 242.80,0.02
Especial 3,Au 242.80,0.03
Especial 4,Au 242.80,0.033
Especial 5,Au 242.80,0.023
