Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Au 242.80,0.103
Comp. Cola Columna,Au 242.80,0.003
Barren,Au 242.80,0.007
Cabeza puntual retorno,Au 242.80,0.102
Celda # 11-A,Au 242.80,0.001
Celda # 11-B,Au 242.80,0.001
Celda # 11-C,Au 242.80,0.003
Celda # 6-F2,Au 242.80,0.03
Celda #5-9,Au 242.80,0.073
Celda #(F1+F2),Au 242.80,0.121
NE Tubo 1,Au 242.80,0.002
NE Tubo 2,Au 242.80,0.084
NE Tubo 4,Au 242.80,0.086
NE Tubo 5,Au 242.80,0.221
NE Tubo 6,Au 242.80,0.201
NE Tubo 7,Au 242.80,0.032
Puntual Noroeste,Au 242.80,0.116
Barren Patios,Au 242.80,0.002
Tubo 3,Au 242.80,0.108
Especial 1,Au 242.80,0.038
Especial 2,Au 242.80,0.072
Especial 3,Au 242.80,0.037
Especial 4,Au 242.80,0.107
Especial 5,Au 242.80,0.098
Especial 6,Au 242.80,0.002
