Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.061
Comp. Cola Columna,Au 242.80,0.003
Barren,Au 242.80,0.006
Cabeza puntual retorno,Au 242.80,0.062
Columna #2,Au 242.80,0.025
Columna #3,Au 242.80,0.02
Columna #4,Au 242.80,0.017
Columna #5,Au 242.80,0.003
Celda # 11-A,Au 242.80,0.047
Celda # 11-B,Au 242.80,0.045
Celda # 11-C,Au 242.80,0.075
Celda #5-9,Au 242.80,0.261
Celda #(F1+F2),Au 242.80,0.056
NE Tubo 1,Au 242.80,0.033
NE Tubo 2,Au 242.80,0.036
NE Tubo 4,Au 242.80,0.036
NE Tubo 5,Au 242.80,0.03
NE Tubo 6,Au 242.80,0.061
NE Tubo 7,Au 242.80,0.049
Puntual Noroeste,Au 242.80,0.036
Barren Patios,Au 242.80,0.007
Tubo 3,Au 242.80,0.058
Especial 1,Au 242.80,0.074
Especial 2,Au 242.80,0.129
Especial 3,Au 242.80,0.001
Especial 4,Au 242.80,0.045
Especial 5,Au 242.80,0.08
