"Analista",""
"Fecha de inicio","13/01/2026 05:06 a. m.  GMT: 13/01/2026 12:06 p. m."
"Hoja de trabajo","EXP000201_24"
"Comentario",""
"Métodos","Au,Au"

"Método: Au (Llama)"

"13/01/2026","05:18:16 a. m.","PATRON",0.8723,"","mg/L",0.4
"13/01/2026","05:18:30 a. m.","BLANCO",0.0066,"","mg/L",59.3
"13/01/2026","05:18:38 a. m.","REAGENT BLANK",0.0000,"","mg/L",56.3
"13/01/2026","05:18:52 a. m.","EXP000201-001",0.0763,"","mg/L",1.0
"13/01/2026","05:19:02 a. m.","EXP000201-002",0.1220,"","mg/L",0.5
"13/01/2026","05:19:12 a. m.","EXP000201-003",0.0016,"","mg/L",56.2
"13/01/2026","05:19:22 a. m.","EXP000201-004",0.1237,"","mg/L",0.2
"13/01/2026","05:19:32 a. m.","EXP000201-005",0.1880,"","mg/L",0.8
"13/01/2026","05:19:40 a. m.","EXP000201-006",0.2605,"","mg/L",1.0
"13/01/2026","05:20:40 a. m.","PATRON",0.8606,"","mg/L",0.8
"13/01/2026","05:20:56 a. m.","EXP000201-007",1.5545,"","mg/L",1.0
"13/01/2026","05:21:06 a. m.","EXP000201-008",1.1768,"","mg/L",0.8
"13/01/2026","05:21:18 a. m.","EXP000201-009",0.1279,"","mg/L",1.0
"13/01/2026","05:21:30 a. m.","EXP000201-010",0.1705,"","mg/L",0.2
"13/01/2026","05:21:40 a. m.","EXP000201-011",0.6202,"","mg/L",0.4
"13/01/2026","05:22:02 a. m.","PATRON",0.8753,"","mg/L",0.4
"13/01/2026","05:22:16 a. m.","EXP000201-013",0.2867,"","mg/L",0.2
"13/01/2026","05:22:38 a. m.","EXP000201-015",0.0990,"","mg/L",0.5
"13/01/2026","05:22:50 a. m.","EXP000201-016",0.0991,"","mg/L",0.2
"13/01/2026","05:22:58 a. m.","EXP000201-017",0.1181,"","mg/L",1.0
"13/01/2026","05:23:10 a. m.","EXP000201-018",0.2684,"","mg/L",0.6
"13/01/2026","05:23:22 a. m.","PATRON",0.8583,"","mg/L",0.3
"13/01/2026","05:23:34 a. m.","EXP000201-019",0.6025,"","mg/L",0.5
"13/01/2026","05:24:10 a. m.","EXP000201-014",0.0975,"","mg/L",1.0
"13/01/2026","05:24:44 a. m.","EXP000201-012",0.0026,"","mg/L",21.7
"13/01/2026","05:24:44 a. m.","PATRON","","","mg/L",""

"Método: Au AU ALTO (Llama)"

