Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.411
Comp. Cola Columna,Untitled 000,0.282
Barren,Untitled 000,0.282
Cabeza puntual retorno,Untitled 000,0.429
Celda # 11-A,Untitled 000,0.644
Celda # 11-B,Untitled 000,0.284
Celda # 11-C,Untitled 000,0.55
Celda # 6-F2,Untitled 000,0.258
Celda #5-9,Untitled 000,0.598
Celda #(F1+F2),Untitled 000,0.362
NE Tubo 1,Untitled 000,0.024
NE Tubo 2,Untitled 000,0.042
NE Tubo 4,Untitled 000,0.12
NE Tubo 5,Untitled 000,0.022
NE Tubo 6,Untitled 000,0.017
NE Tubo 7,Untitled 000,0.296
Puntual Noroeste,Untitled 000,0.376
Barren Patios,Untitled 000,0.242
Tubo 3,Untitled 000,0.928
Especial 1,Untitled 000,0.094
Especial 2,Untitled 000,0.244
Especial 3,Untitled 000,0.046
Especial 4,Untitled 000,0.046
Especial 5,Untitled 000,0.188
Especial 6,Untitled 000,0.018
