Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.103
Comp. Cola Columna,Au 242.80,0.02
Barren,Au 242.80,0.018
Cabeza puntual retorno,Au 242.80,0.104
Celda # 11-A,Au 242.80,0.006
Celda # 11-B,Au 242.80,0.002
Celda # 11-C,Au 242.80,0.016
Celda # 6-F2,Au 242.80,0.011
Celda #5-9,Au 242.80,0.044
Celda #(F1+F2),Au 242.80,0.11
NE Tubo 1,Au 242.80,0.001
NE Tubo 2,Au 242.80,0.053
NE Tubo 4,Au 242.80,0.166
NE Tubo 5,Au 242.80,0.149
NE Tubo 6,Au 242.80,0.034
NE Tubo 7,Au 242.80,0.097
Puntual Noroeste,Au 242.80,0.104
Barren Patios,Au 242.80,0.021
Tubo 3,Au 242.80,0.102
Especial 1,Au 242.80,0.05
Especial 2,Au 242.80,0.049
Especial 3,Au 242.80,0.002
Especial 4,Au 242.80,0.012
Especial 5,Au 242.80,0.047
