Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,2.064
Comp. Cola Columna,Untitled 000,1.356
Barren,Untitled 000,1.298
Cabeza puntual retorno,Untitled 000,2.01
Celda # 11-A,Untitled 000,0.164
Celda # 11-B,Untitled 000,0.048
Celda # 11-C,Untitled 000,0.032
Celda #5-9,Untitled 000,0.58
Celda #(F1+F2),Untitled 000,2.213
NE Tubo 1,Untitled 000,0.038
NE Tubo 2,Untitled 000,1.483
NE Tubo 4,Untitled 000,2.286
NE Tubo 5,Untitled 000,1.026
NE Tubo 6,Untitled 000,3.017
NE Tubo 7,Untitled 000,0.382
Puntual Noroeste,Untitled 000,2.166
Barren Patios,Untitled 000,1.27
Tubo 3,Untitled 000,2.484
Especial 1,Untitled 000,0.113
Especial 2,Untitled 000,0.043
Especial 3,Untitled 000,0.246
Especial 4,Untitled 000,1.148
Especial 5,Untitled 000,0.075
Especial 6,Untitled 000,0.026
Columna #1,Untitled 000,1.824
Columna #2,Untitled 000,1.724
Columna #3,Untitled 000,1.58
Columna #4,Untitled 000,1.459
Columna #5,Untitled 000,1.323
