Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.249
Comp. Cola Columna,Untitled 000,0.192
Barren,Untitled 000,0.185
Cabeza puntual retorno,Untitled 000,0.232
Celda # 11-A,Untitled 000,0.075
Celda # 11-B,Untitled 000,0.191
Celda # 11-C,Untitled 000,0.584
Celda # 6-F2,Untitled 000,1.872
Celda #5-9,Untitled 000,0.159
Celda #(F1+F2),Untitled 000,0.204
NE Tubo 1,Untitled 000,0.031
NE Tubo 2,Untitled 000,0.034
NE Tubo 4,Untitled 000,0.046
NE Tubo 5,Untitled 000,0.025
NE Tubo 6,Untitled 000,0.025
NE Tubo 7,Untitled 000,0.077
Puntual Noroeste,Untitled 000,0.131
Barren Patios,Untitled 000,0.209
Tubo 3,Untitled 000,0.209
Especial 1,Untitled 000,0.078
Especial 2,Untitled 000,0.105
Especial 3,Untitled 000,0.04
Especial 4,Untitled 000,0.039
Especial 5,Untitled 000,0.727
