Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.049
Cabeza puntual retorno,Au 242.80,0.048
Celda #(F1+F2),Au 242.80,0.051
Puntual Noroeste,Au 242.80,0.05
Tubo 3,Au 242.80,0.071
Comp. Cola Columna,Au 242.80,0.003
Barren,Au 242.80,0.007
Celda # 11-A,Au 242.80,0.041
Celda # 11-B,Au 242.80,0.002
Celda # 11-C,Au 242.80,0.002
Celda # 6-F2,Au 242.80,0.062
Celda #5-9,Au 242.80,0.023
NE Tubo 1,Au 242.80,0.005
NE Tubo 2,Au 242.80,0.032
NE Tubo 4,Au 242.80,0.008
NE Tubo 5,Au 242.80,0.001
NE Tubo 6,Au 242.80,0.078
NE Tubo 7,Au 242.80,0.102
Barren Patios,Au 242.80,0.009
Especial 1,Au 242.80,0.129
Especial 2,Au 242.80,0.14
Especial 3,Au 242.80,0.058
Especial 4,Au 242.80,0.03
Especial 5,Au 242.80,0.112
