Analista,JCAN,,,,,,,
Fecha de inicio,7/8/2022 2:24 AM  GMT: 7/8/2022 7:24 AM,,,,,,,
Hoja de trabajo,SA000035_6,,,,,,,
Comentario,,,,,,,,
Métodos,Ag,,,,,,,
,,,,,,,,
Método: Ag VHAA-Ag (Llama),,,,,,,,
,,,,,,,,
Ag,PATRON,0.9855,,mg/L,0.0965,0.0953,0.0967,0.0975
Ag,BLANCO,0.0019,,mg/L,0.0002,-0.0001,0.0005,0.0002
Ag,BLANCO REACTIVO,0,,mg/L,0.0021,0.0017,0.0015,0.0031
Ag,SA000035-001,2.0881,,mg/L,0.0083,0.0083,0.0085,0.008
Ag,SA000035-002,-0.0537,,mg/L,-0.0002,-0.0007,0.0004,-0.0004
Ag,SA000035-003,3.0963,,mg/L,0.0124,0.012,0.0123,0.0129
Ag,SA000035-004,7.0441,,mg/L,0.0283,0.0282,0.0286,0.0283
Ag,SA000035-005,7.959,,mg/L,0.0317,0.0317,0.0317,0.0316
Ag,SA000035-006,4.4922,,mg/L,0.0182,0.0189,0.0177,0.018
Ag,SA000035-007,1.6131,,mg/L,0.0064,0.0063,0.0065,0.0066
Ag,SA000035-008,1.0879,,mg/L,0.0044,0.0038,0.0048,0.0046
Ag,SA000035-009,1.2498,,mg/L,0.005,0.0049,0.0051,0.0051
Ag,SA000035-010,0.9509,,mg/L,0.0038,0.0038,0.0037,0.0039
Ag,PATRON,1.005,,mg/L,0.0984,0.0955,0.0998,0.1
Ag,BLANCO,-0.0062,,mg/L,-0.0006,-0.0008,-0.0002,-0.0008
Ag,BLANCO REACTIVO,0,,mg/L,0.001,0.0007,0.0012,0.0011
Ag,SA000035-011,2.5964,,mg/L,0.0104,0.0107,0.0105,0.0099
Ag,SA000035-012,2.4748,,mg/L,0.0099,0.0101,0.0098,0.0098
Ag,SA000035-013,0.2635,,mg/L,0.0011,0.0011,0.0004,0.0017
Ag,SA000035-014,1.8147,,mg/L,0.0072,0.0078,0.0069,0.007
Ag,SA000035-015,1.5668,,mg/L,0.0063,0.0065,0.0063,0.0061
Ag,SA000035-016,1.6677,,mg/L,0.0066,0.0063,0.0068,0.0068
Ag,SA000035-017,1.3418,,mg/L,0.0054,0.0058,0.0051,0.0052
Ag,SA000035-018,1.2553,,mg/L,0.005,0.0056,0.0042,0.0053
Ag,SA000035-019,0.3532,,mg/L,0.0014,0.0006,0.0023,0.0013
Ag,SA000035-020,24.6883,,mg/L,0.0975,0.0972,0.0967,0.0987
