Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.134
Cabeza puntual retorno,Au 242.80,0.131
Celda #(F1+F2),Au 242.80,0.1
Puntual Noroeste,Au 242.80,0.114
Tubo 3,Au 242.80,0.145
Comp. Cola Columna,Au 242.80,0.015
Barren,Au 242.80,0.019
Celda # 11-A,Au 242.80,0.016
Celda # 11-B,Au 242.80,0.009
Celda # 11-C,Au 242.80,0.146
Celda #5-9,Au 242.80,0.515
NE Tubo 1,Au 242.80,0.13
NE Tubo 2,Au 242.80,0.085
NE Tubo 4,Au 242.80,0.032
NE Tubo 5,Au 242.80,0.022
NE Tubo 6,Au 242.80,0.023
NE Tubo 7,Au 242.80,0.036
Barren Patios,Au 242.80,0.023
Especial 1,Au 242.80,0.341
Especial 2,Au 242.80,0.342
Especial 3,Au 242.80,0.021
Especial 4,Au 242.80,0.001
Especial 5,Au 242.80,0.408
Columna #1,Au 242.80,0.125
Columna #2,Au 242.80,0.11
Columna #3,Au 242.80,0.095
Columna #4,Au 242.80,0.063
Columna #5,Au 242.80,0.019
