Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,1.649
Comp. Cola Columna,Untitled 000,1.097
Barren,Untitled 000,1.124
Celda # 11-A,Untitled 000,0.053
Celda # 11-B,Untitled 000,0.033
Celda # 11-C,Untitled 000,0.384
Celda # 6-F2,Untitled 000,0.033
Celda #5-9,Untitled 000,0.132
Celda #(F1+F2),Untitled 000,1.822
NE Tubo 1,Untitled 000,0.036
NE Tubo 2,Untitled 000,0.142
NE Tubo 4,Untitled 000,4.741
NE Tubo 5,Untitled 000,1.465
NE Tubo 6,Untitled 000,0.211
NE Tubo 7,Untitled 000,1.588
Puntual Noroeste,Untitled 000,1.899
Barren Patios,Untitled 000,1.175
Tubo 3,Untitled 000,1.795
Especial 1,Untitled 000,0.062
Especial 2,Untitled 000,0.043
Especial 3,Untitled 000,0.062
Especial 4,Untitled 000,0.068
Especial 5,Untitled 000,0.05
Especial 6,Untitled 000,0.016
Pileta Patio,Untitled 000,0.877
