"Analyst",""
"Date Started","10/20/2025 3:44 AM  GMT: 10/20/2025 10:44 AM"
"Worksheet","LC005602"
"Comment",""
"Methods","Au"

"Method: Au ACIDO (Flame)"

"10/20/2025","4:04:52 AM","PATRON",0.9118,"","mg/L",1.4
"10/20/2025","4:05:06 AM","BLANCO",-0.0048,"","mg/L",67.7
"10/20/2025","4:05:16 AM","REAGENT BLANK",0.0000,"","mg/L",">100"
"10/20/2025","4:05:30 AM","LC005602-001",0.2955,"","mg/L",0.8
"10/20/2025","4:05:42 AM","LC005602-002",0.1691,"","mg/L",1.5
"10/20/2025","4:05:56 AM","LC005602-003",0.1160,"","mg/L",2.6
"10/20/2025","4:06:10 AM","LC005602-004",0.2131,"","mg/L",0.4
"10/20/2025","4:06:24 AM","LC005602-005",0.1439,"","mg/L",0.9
"10/20/2025","4:06:36 AM","LC005602-006",0.1681,"","mg/L",0.9
"10/20/2025","4:06:50 AM","PATRON",0.9158,"","mg/L",0.5
"10/20/2025","4:07:08 AM","LC005602-007",0.0012,"","mg/L",72.3
"10/20/2025","4:07:22 AM","LC005602-008",0.0770,"","mg/L",2.2
"10/20/2025","4:07:34 AM","LC005602-009",0.0891,"","mg/L",1.4
"10/20/2025","4:07:48 AM","LC005602-010",0.0784,"","mg/L",0.9
"10/20/2025","4:08:02 AM","LC005602-011",0.0170,"","mg/L",5.9
"10/20/2025","4:08:16 AM","LC005602-012",-0.0008,"","mg/L",">100"
"10/20/2025","4:08:30 AM","PATRON",0.8994,"","mg/L",0.6
"10/20/2025","4:08:46 AM","LC005602-013",0.0797,"","mg/L",1.9
"10/20/2025","4:09:00 AM","LC005602-014",0.0026,"","mg/L",60.9
"10/20/2025","4:09:16 AM","LC005602-015",0.3536,"","mg/L",0.9
"10/20/2025","4:09:30 AM","LC005602-016",0.0731,"","mg/L",1.2
"10/20/2025","4:09:44 AM","LC005602-017",0.1415,"","mg/L",2.1
"10/20/2025","4:09:58 AM","PATRON",0.9109,"","mg/L",0.7
"10/20/2025","4:10:10 AM","BLANCO",-0.0038,"","mg/L",">100"
"10/20/2025","4:10:20 AM","REAGENT BLANK",0.0000,"","mg/L",86.4
"10/20/2025","4:10:20 AM","LC004827-020","","","mg/L",""
