Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,1.265
Comp. Cola Columna,Untitled 000,1.071
Barren,Untitled 000,0.988
Cabeza puntual retorno,Untitled 000,1.231
Celda # 11-A,Untitled 000,0.05
Celda # 11-B,Untitled 000,0.1
Celda # 11-C,Untitled 000,0.269
Celda # 6-F2,Untitled 000,1.251
Celda #5-9,Untitled 000,0.126
Celda #(F1+F2),Untitled 000,0.039
NE Tubo 1,Untitled 000,0.022
NE Tubo 2,Untitled 000,0.157
NE Tubo 4,Untitled 000,2.83
NE Tubo 5,Untitled 000,1.349
NE Tubo 6,Untitled 000,0.183
NE Tubo 7,Untitled 000,1.356
Puntual Noroeste,Untitled 000,1.128
Tubo 3,Untitled 000,1.039
Especial 1,Untitled 000,0.035
Especial 2,Untitled 000,0.021
Especial 3,Untitled 000,0.051
Especial 4,Untitled 000,0.059
Especial 5,Untitled 000,0.046
Especial 6,Untitled 000,0.039
