Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.595
Comp. Cola Columna,Untitled 000,0.317
Barren,Untitled 000,0.299
Cabeza puntual retorno,Untitled 000,0.54
Columna #1,Untitled 000,0.436
Columna #2,Untitled 000,0.393
Columna #3,Untitled 000,0.33
Columna #4,Untitled 000,0.282
Columna #5,Untitled 000,0.19
Celda # 11-A,Untitled 000,0.198
Celda # 11-B,Untitled 000,0.077
Celda # 11-C,Untitled 000,0.035
Celda #5-9,Untitled 000,0.022
Celda #(F1+F2),Untitled 000,0.452
NE Tubo 1,Untitled 000,-2
NE Tubo 2,Untitled 000,0.198
NE Tubo 4,Untitled 000,0.203
NE Tubo 5,Untitled 000,0.071
NE Tubo 6,Untitled 000,0.124
NE Tubo 7,Untitled 000,0.976
Puntual Noroeste,Untitled 000,0.507
Barren Patios,Untitled 000,0.218
Tubo 3,Untitled 000,0.837
Especial 1,Untitled 000,0.057
Especial 2,Untitled 000,0.023
Especial 3,Untitled 000,0.46
Especial 4,Untitled 000,0.43
Especial 5,Untitled 000,0.045
