Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.148
Cabeza puntual retorno,Au 242.80,0.146
Celda #(F1+F2),Au 242.80,0.15
Puntual Noroeste,Au 242.80,0.206
Tubo 3,Au 242.80,0.16
NE Tubo 2,Au 242.80,0.03
NE Tubo 4,Au 242.80,0.192
Especial 1,Au 242.80,0.048
Especial 2,Au 242.80,0.035
Especial 3,Au 242.80,0.022
Especial 4,Au 242.80,0.016
Especial 5,Au 242.80,0.038
Columna #1,Au 242.80,0.09
Columna #2,Au 242.80,0.07
Columna #3,Au 242.80,0.035
Columna #4,Au 242.80,0.021
Columna #5,Au 242.80,0.011
Comp. Cola Columna,Au 242.80,0.009
Barren,Au 242.80,0.014
Barren Patios,Au 242.80,0.012
NE Tubo 1,Au 242.80,0.085
NE Tubo 5,Au 242.80,0.317
NE Tubo 6,Au 242.80,0.425
NE Tubo 7,Au 242.80,0.388
Celda # 11-A,Au 242.80,0.043
Celda # 11-B,Au 242.80,0.008
Celda # 11-C,Au 242.80,0.004
Celda #5-9,Au 242.80,0.033
