Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.814
Comp. Cola Columna,Untitled 000,0.671
Barren,Untitled 000,0.685
Cabeza puntual retorno,Untitled 000,0.815
Celda # 11-A,Untitled 000,1.036
Celda # 11-B,Untitled 000,0.072
Celda # 11-C,Untitled 000,0.064
Celda #5-9,Untitled 000,0.035
Celda #(F1+F2),Untitled 000,0.822
NE Tubo 1,Untitled 000,0.023
NE Tubo 2,Untitled 000,0.342
NE Tubo 4,Untitled 000,0.203
NE Tubo 5,Untitled 000,0.185
NE Tubo 6,Untitled 000,0.275
NE Tubo 7,Untitled 000,0.4
Puntual Noroeste,Untitled 000,0.805
Barren Patios,Untitled 000,0.649
Tubo 3,Untitled 000,2.08
Especial 1,Untitled 000,0.065
Especial 2,Untitled 000,0.054
Especial 3,Untitled 000,1.642
Especial 4,Untitled 000,1.644
Especial 5,Untitled 000,0.059
Columna #1,Untitled 000,0.803
Columna #2,Untitled 000,0.795
Columna #3,Untitled 000,0.714
Columna #4,Untitled 000,0.713
Columna #5,Untitled 000,0.652
