Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,2.139
Cabeza puntual retorno,Untitled 000,2.117
Celda #(F1+F2),Untitled 000,2.343
Puntual Noroeste,Untitled 000,2.311
Barren Patios,Untitled 000,1.472
Tubo 3,Untitled 000,2.199
Comp. Cola Columna,Untitled 000,1.558
Barren,Untitled 000,1.403
Celda # 11-A,Untitled 000,0.675
Celda # 11-B,Untitled 000,0.051
Celda # 11-C,Untitled 000,0.082
Celda #5-9,Untitled 000,0.313
NE Tubo 1,Untitled 000,0.027
NE Tubo 2,Untitled 000,0.133
NE Tubo 4,Untitled 000,3.438
NE Tubo 5,Untitled 000,2.247
NE Tubo 6,Untitled 000,0.503
NE Tubo 7,Untitled 000,3.101
Especial 1,Untitled 000,0.056
Especial 2,Untitled 000,0.034
Especial 3,Untitled 000,0.210
Especial 4,Untitled 000,0.641
Especial 5,Untitled 000,0.065
Columna #1,Untitled 000,1.889
Columna #2,Untitled 000,1.842
Columna #3,Untitled 000,1.741
Columna #4,Untitled 000,1.601
Columna #5,Untitled 000,1.321
