Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.334
Comp. Cola Columna,Untitled 000,0.143
Barren,Untitled 000,0.131
Cabeza puntual retorno,Untitled 000,0.314
Columna #1,Untitled 000,0.286
Columna #2,Untitled 000,0.248
Columna #3,Untitled 000,0.203
Columna #4,Untitled 000,0.169
Columna #5,Untitled 000,0.132
Celda # 11-A,Untitled 000,0.397
Celda # 11-B,Untitled 000,0.073
Celda # 11-C,Untitled 000,0.111
Celda #5-9,Untitled 000,0.128
Celda #(F1+F2),Untitled 000,0.337
NE Tubo 1,Untitled 000,1.287
NE Tubo 2,Untitled 000,0.1
NE Tubo 4,Untitled 000,0.083
NE Tubo 5,Untitled 000,0.026
NE Tubo 6,Untitled 000,0.246
NE Tubo 7,Untitled 000,0.086
Puntual Noroeste,Untitled 000,0.21
Barren Patios,Untitled 000,0.123
Tubo 3,Untitled 000,0.192
Especial 1,Untitled 000,0.08
Especial 2,Untitled 000,0.132
Especial 3,Untitled 000,0.038
Especial 4,Untitled 000,0.036
Especial 5,Untitled 000,0.184
