Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.296
Cabeza puntual retorno,Untitled 000,0.276
Celda #(F1+F2),Untitled 000,0.263
Puntual Noroeste,Untitled 000,0.233
Tubo 3,Untitled 000,0.368
Comp. Cola Columna,Untitled 000,0.203
Barren,Untitled 000,0.213
Celda # 11-A,Untitled 000,0.217
Celda # 11-B,Untitled 000,0.354
Celda # 11-C,Untitled 000,0.313
Celda #5-9,Untitled 000,0.075
NE Tubo 1,Untitled 000,0.025
NE Tubo 2,Untitled 000,0.651
NE Tubo 4,Untitled 000,0.030
NE Tubo 5,Untitled 000,0.019
NE Tubo 6,Untitled 000,0.023
NE Tubo 7,Untitled 000,0.084
Barren Patios,Untitled 000,0.195
Especial 1,Untitled 000,0.138
Especial 2,Untitled 000,0.042
Especial 3,Untitled 000,0.027
Especial 4,Untitled 000,0.028
Especial 5,Untitled 000,1.024
Columna #1,Untitled 000,0.241
Columna #2,Untitled 000,0.240
Columna #3,Untitled 000,0.237
Columna #4,Untitled 000,0.223
Columna #5,Untitled 000,0.223
