Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.074
Cabeza puntual retorno,Au 242.80,0.072
Celda #(F1+F2),Au 242.80,0.08
Puntual Noroeste,Au 242.80,0.057
Tubo 3,Au 242.80,0.041
Comp. Cola Columna,Au 242.80,0.001
Barren,Au 242.80,0.004
Celda # 11-A,Au 242.80,0.003
Celda # 11-B,Au 242.80,0.015
Celda # 11-C,Au 242.80,0.009
Celda # 6-F2,Au 242.80,0.161
Celda #5-9,Au 242.80,0.033
NE Tubo 1,Au 242.80,0.305
NE Tubo 2,Au 242.80,0.091
NE Tubo 4,Au 242.80,0.026
NE Tubo 5,Au 242.80,0.021
NE Tubo 6,Au 242.80,0.037
NE Tubo 7,Au 242.80,0.019
Especial 1,Au 242.80,0.017
Especial 2,Au 242.80,0.04
Especial 3,Au 242.80,0.004
Especial 4,Au 242.80,0.001
Especial 5,Au 242.80,0.02
