Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.919
Comp. Cola Columna,Untitled 000,0.496
Barren,Untitled 000,0.513
Cabeza puntual retorno,Untitled 000,0.922
Celda # 11-A,Untitled 000,4.33
Celda # 11-B,Untitled 000,0.115
Celda # 11-C,Untitled 000,0.117
Celda # 6-F2,Untitled 000,0.093
Celda #5-9,Untitled 000,0.227
Celda #(F1+F2),Untitled 000,0.832
NE Tubo 1,Untitled 000,0.038
NE Tubo 2,Untitled 000,0.977
NE Tubo 4,Untitled 000,0.523
NE Tubo 5,Untitled 000,0.377
NE Tubo 6,Untitled 000,0.692
NE Tubo 7,Untitled 000,0.357
Puntual Noroeste,Untitled 000,0.771
Barren Patios,Untitled 000,0.403
Tubo 3,Untitled 000,1.342
Especial 1,Untitled 000,0.081
Especial 2,Untitled 000,0.056
Especial 3,Untitled 000,0.168
Especial 4,Untitled 000,0.306
Especial 5,Untitled 000,0.049
Especial 6,Untitled 000,0.107
