Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.054
Cabeza puntual retorno,Au 242.80,0.05
Celda # 11-A,Au 242.80,0.08
Celda # 6-F2,Au 242.80,0.08
NE Tubo 6,Au 242.80,0.03
NE Tubo 7,Au 242.80,0.128
Puntual Noroeste,Au 242.80,0.041
Especial 1,Au 242.80,0.123
Especial 2,Au 242.80,0.173
Especial 5,Au 242.80,0.118
Celda #(F1+F2),Au 242.80,0.033
Comp. Cola Columna,Au 242.80,0.004
Barren,Au 242.80,0.007
Celda # 11-B,Au 242.80,0.002
Celda # 11-C,Au 242.80,0.004
Celda #5-9,Au 242.80,0.018
NE Tubo 1,Au 242.80,0.001
NE Tubo 2,Au 242.80,0.024
NE Tubo 4,Au 242.80,0.005
NE Tubo 5,Au 242.80,0.001
Barren Patios,Au 242.80,0.007
Tubo 3,Au 242.80,0.055
Especial 3,Au 242.80,0.035
Especial 4,Au 242.80,0.024
