Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.523
Comp. Cola Columna,Untitled 000,0.359
Barren,Untitled 000,0.306
Cabeza puntual retorno,Untitled 000,0.488
Celda # 11-A,Untitled 000,0.182
Celda # 11-B,Untitled 000,0.400
Celda # 11-C,Untitled 000,0.028
Celda # 6-F2,Untitled 000,0.986
Celda #5-9,Untitled 000,1.061
Celda #(F1+F2),Untitled 000,0.435
NE Tubo 1,Untitled 000,0.022
NE Tubo 2,Untitled 000,0.481
NE Tubo 4,Untitled 000,0.083
NE Tubo 5,Untitled 000,0.015
NE Tubo 6,Untitled 000,0.013
NE Tubo 7,Untitled 000,0.297
Puntual Noroeste,Untitled 000,0.320
Barren Patios,Untitled 000,0.287
Tubo 3,Untitled 000,0.610
Especial 1,Untitled 000,0.248
Especial 2,Untitled 000,0.074
Especial 3,Untitled 000,0.038
Especial 4,Untitled 000,0.035
Especial 5,Untitled 000,0.250
