Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.083
Cabeza puntual retorno,Au 242.80,0.082
Celda # 6-F2,Au 242.80,0.204
Celda #5-9,Au 242.80,0.059
Celda #(F1+F2),Au 242.80,0.086
NE Tubo 1,Au 242.80,0.01
NE Tubo 2,Au 242.80,0.158
NE Tubo 4,Au 242.80,0.062
NE Tubo 5,Au 242.80,0.045
NE Tubo 6,Au 242.80,0.013
NE Tubo 7,Au 242.80,0.018
Puntual Noroeste,Au 242.80,0.077
Tubo 3,Au 242.80,0.076
Especial 1,Au 242.80,0.055
Especial 2,Au 242.80,0.045
Especial 3,Au 242.80,0.008
Especial 4,Au 242.80,0.022
Especial 5,Au 242.80,0.045
Comp. Cola Columna,Au 242.80,0.006
Barren,Au 242.80,0.011
Celda # 11-A,Au 242.80,0.006
Celda # 11-B,Au 242.80,0.004
Celda # 11-C,Au 242.80,0.001
Barren Patios,Au 242.80,0.009
